,Restaurant ID,Restaurant Name,Country Code,City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country
9071,307447,Kebab Xpress,1,Noida,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,106,India
9072,7932,McDonald's,1,Noida,"Fast Food, Burger",500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,70,India
9073,1226,Pind Balluchi,1,Noida,"North Indian, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.3,Orange,Average,793,India
9074,8888,Ristorante Prego,1,Noida,Italian,1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average,372,India
9075,4530,The Coffee Bean & Tea Leaf,1,Noida,Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,55,India
9076,18400768,Turquoise Turkish Ice-cream,1,Noida,Ice Cream,250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,11,India
9077,409,Yo! China,1,Noida,Chinese,1300,Indian Rupees(Rs.),No,Yes,No,No,3,2.6,Orange,Average,334,India
9078,7939,Baskin Robbins,1,Noida,Ice Cream,300,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,41,India
9079,18133480,Burger King,1,Noida,"Burger, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,211,India
9080,791,Costa Coffee,1,Noida,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,110,India
9081,486,Crazy Noodles,1,Noida,"Chinese, Thai",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,507,India
9082,18208913,Jack Po!tato's,1,Noida,Fast Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,37,India
9083,3251,Mandarin Trail,1,Noida,Chinese,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.7,Yellow,Good,517,India
9084,308774,Nazeer Foods,1,Noida,"Mughlai, North Indian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,179,India
9085,394,Pizza Hut,1,Noida,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,189,India
9086,302421,Shree Rathnam,1,Noida,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,139,India
9087,1244,TGI Friday's,1,Noida,"American, Tex-Mex",2500,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.5,Yellow,Good,1147,India
9088,5689,Thaal Vaadi,1,Noida,"North Indian, Rajasthani",1000,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,249,India
9089,18431152,Cafe' Wow,1,Noida,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
9090,18439721,Chef's Basket Pop Up Cafí©,1,Noida,"Italian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,India
9091,18431158,Chocolate Fountain,1,Noida,Desserts,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
9092,18430892,McDonald's,1,Noida,"Desserts, Ice Cream",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
9093,18430870,Tea Trails,1,Noida,Cafe,850,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,India
9094,18428504,The Hangout-Deli,1,Noida,"Continental, Lebanese, Mexican",1000,Indian Rupees(Rs.),Yes,No,No,No,3,0.0,White,Not rated,0,India
9095,2979,Chopaal,1,Noida,"Chinese, North Indian, South Indian, Fast Food",450,Indian Rupees(Rs.),No,No,No,No,1,2.0,Red,Poor,161,India
9096,3237,Club Ice Cube,1,Noida,"North Indian, Continental, Chinese",2400,Indian Rupees(Rs.),Yes,No,No,No,4,2.0,Red,Poor,230,India
9097,2025,Moti Mahal Delux Tandoori Trail,1,Noida,"North Indian, Mughlai",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.0,Red,Poor,108,India
9098,3149,The Punjabiis Restro Bar,1,Noida,"North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.0,Green,Very Good,395,India
9099,18255134,Sky Grill,1,Noida,"North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,34,India
9100,18277023,Bread & Pasta,1,Noida,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
9101,18313203,Chillies Cafe,1,Noida,Fast Food,600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,3,India
9102,18254559,Platters,1,Noida,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,India
9103,18255132,The Grand,1,Noida,"Raw Meats, Fast Food",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,India
9104,120519,Hops n Grains,1,Panchkula,"North Indian, Middle Eastern, Pizza",2000,Indian Rupees(Rs.),No,No,No,No,4,4.2,Green,Very Good,843,India
9105,4000344,Genuine Broaster Chicken,1,Patna,"American, Chinese, North Indian, Italian",500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,42,India
9106,4000016,Bansi Vihar,1,Patna,"South Indian, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,111,India
9107,4000277,Mainland China,1,Patna,Chinese,1400,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,65,India
9108,18369321,Pukhtaan-The Royal Taste of India,1,Patna,"North Indian, Chinese",1500,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,32,India
9109,4000033,The Yellow Chilli,1,Patna,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,150,India
9110,18279982,Indian Summer Cafe,1,Patna,"Continental, Cafe, Italian, Pizza, North Indian, Chinese, Bakery, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,16,India
9111,4000004,KFC,1,Patna,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,49,India
9112,4000269,McDonald's,1,Patna,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,60,India
9113,4000027,Biryani Mahal,1,Patna,"Biryani, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,99,India
9114,4000081,Spice Court - Hotel Maurya,1,Patna,"North Indian, Continental, Chinese, South Indian",1600,Indian Rupees(Rs.),No,No,No,No,4,3.7,Yellow,Good,43,India
9115,4000069,Angeethi,1,Patna,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,45,India
9116,4000294,Red Chilli,1,Patna,"Chinese, North Indian, Mughlai",450,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,69,India
9117,4000001,Pind Balluchi,1,Patna,"North Indian, Chinese",1000,Indian Rupees(Rs.),No,No,No,No,3,3.3,Orange,Average,162,India
9118,4000030,Raj Rasoi,1,Patna,"North Indian, South Indian, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,74,India
9119,4000018,Kapil Dev's Eleven,1,Patna,"North Indian, Chinese, Finger Food",1000,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,107,India
9120,4000222,Sri Basant Vihar,1,Patna,"North Indian, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,75,India
9121,4000031,17 Degrees,1,Patna,"North Indian, Chinese, Continental, Italian",1200,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,151,India
9122,4000015,Nirvana,1,Patna,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,61,India
9123,4000007,Roti Restaurant,1,Patna,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,64,India
9124,18343124,Swaaddesh,1,Patna,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,45,India
9125,3700010,Auroville Bakery,1,Puducherry,Bakery,150,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,173,India
9126,3700009,Tanto Pizzeria,1,Puducherry,"Pizza, Italian",1000,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,513,India
9127,18427467,The Smoothie Bar,1,Puducherry,"Desserts, Beverages, Juices",250,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,36,India
9128,3700024,Le Club,1,Puducherry,"French, Continental, North Indian",1400,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,328,India
9129,3700056,Cafe Ole,1,Puducherry,"Cafe, Continental",700,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,199,India
9130,3700408,Italize,1,Puducherry,"Pizza, Italian",600,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,97,India
9131,3700017,The Pasta Bar Veneto,1,Puducherry,Italian,900,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,275,India
9132,3700050,Baker Street,1,Puducherry,"Bakery, French",400,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,791,India
9133,3700041,Zuka Choco-la,1,Puducherry,Desserts,300,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,656,India
9134,3700387,Bay of Buddha -  The Promenade,1,Puducherry,"Chinese, Thai, Malaysian, Vietnamese, Korean, Indonesian, Asian",1500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,189,India
9135,3700036,Blueline - The Promenade,1,Puducherry,"North Indian, Seafood, South Indian, Italian",1500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,192,India
9136,3700049,Villa Shanti,1,Puducherry,Continental,1500,Indian Rupees(Rs.),No,No,No,No,4,3.9,Yellow,Good,535,India
9137,3700069,Le Cafe,1,Puducherry,Cafe,450,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,875,India
9138,3700160,Spice Route,1,Puducherry,"Continental, North Indian, Finger Food",1200,Indian Rupees(Rs.),No,No,No,No,4,3.4,Orange,Average,228,India
9139,18378803,#Dilliwaala6,1,Puducherry,North Indian,800,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,124,India
9140,3700051,Cafe des Arts,1,Puducherry,Cafe,800,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,298,India
9141,3700037,Le Dupleix,1,Puducherry,"North Indian, French, Continental",1500,Indian Rupees(Rs.),No,No,No,No,4,3.8,Yellow,Good,456,India
9142,3700019,Rendezvous Cafe Restaurant,1,Puducherry,"Goan, Mangalorean, Continental, French",1200,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,225,India
9143,3700021,The Indian Kaffe Express,1,Puducherry,Cafe,550,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,495,India
9144,3700561,Gelateria Montecatini Terme,1,Puducherry,Desserts,150,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good,163,India
9145,6508323,The Urban Foundry,1,Pune,"North Indian, Asian",1500,Indian Rupees(Rs.),Yes,No,No,No,3,4.5,Dark Green,Excellent,1099,India
9146,18383095,Teddy Boy,1,Pune,"North Indian, Continental, Finger Food",1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,507,India
9147,18378852,Effingut Brewerkz,1,Pune,"Continental, North Indian, Mughlai, Burmese",2000,Indian Rupees(Rs.),No,Yes,No,No,4,4.3,Green,Very Good,375,India
9148,13231,Le Plaisir,1,Pune,"European, Desserts",1000,Indian Rupees(Rs.),No,No,No,No,3,4.8,Dark Green,Excellent,2510,India
9149,18354483,Farzi Cafe,1,Pune,Modern Indian,1500,Indian Rupees(Rs.),No,No,No,No,3,4.3,Green,Very Good,868,India
9150,18383076,Mineority By Saby,1,Pune,"North Indian, North Eastern, Continental",1400,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,306,India
9151,6505309,The Little Next Door,1,Pune,"Finger Food, Italian, Spanish, Greek",1000,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,1143,India
9152,6504409,Effingut Brewerkz,1,Pune,"Continental, North Indian, Mughlai, Burmese",1800,Indian Rupees(Rs.),No,Yes,No,No,3,4.3,Green,Very Good,1531,India
9153,18350020,Kargo,1,Pune,"Charcoal Grill, Italian, North Indian, European, Indonesian, Thai",900,Indian Rupees(Rs.),Yes,No,No,No,2,4.4,Green,Very Good,635,India
9154,6508117,Sautí©ed Stories,1,Pune,"Cafe, Italian, Continental",850,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,583,India
9155,18417624,The Sassy Spoon,1,Pune,"European, Asian, Mediterranean, Modern Indian, Desserts, Finger Food",1500,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,140,India
9156,6505564,German Bakery Wunderbar,1,Pune,"Italian, German, Continental",1000,Indian Rupees(Rs.),No,No,No,No,3,4.0,Green,Very Good,1583,India
9157,11371,Chili's,1,Pune,"Mexican, American, Tex-Mex",1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.5,Dark Green,Excellent,1439,India
9158,11807,Barbeque Nation,1,Pune,"North Indian, Mughlai",1700,Indian Rupees(Rs.),No,No,No,No,3,4.5,Dark Green,Excellent,2847,India
9159,18292672,Blue Water,1,Pune,"North Indian, Chinese, Continental",1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.2,Green,Very Good,487,India
9160,6507461,Agent Jack's Bar,1,Pune,"Continental, North Indian, Italian",1200,Indian Rupees(Rs.),Yes,No,No,No,3,4.2,Green,Very Good,1531,India
9161,6507967,Tales & Spirits,1,Pune,"Italian, Continental, Cafe",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.1,Green,Very Good,997,India
9162,6506206,18 Degrees Resto Lounge,1,Pune,"North Indian, Mediterranean, Chinese",2100,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.6,Yellow,Good,1566,India
9163,6507495,Apache,1,Pune,Finger Food,1000,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,377,India
9164,18441490,Barbeque Ville,1,Pune,North Indian,1000,Indian Rupees(Rs.),Yes,No,No,No,3,4.4,Green,Very Good,208,India
9165,2700001,Hot Lips,1,Ranchi,"North Indian, Chinese",1000,Indian Rupees(Rs.),No,No,No,No,3,3.3,Orange,Average,65,India
9166,2700223,The Kav's,1,Ranchi,"North Indian, Continental, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,51,India
9167,2700263,Prana,1,Ranchi,"European, North Indian, Continental, Italian",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,81,India
9168,2700024,Kathi Kabab,1,Ranchi,"Fast Food, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,89,India
9169,2700010,Yo China Restaurant,1,Ranchi,Chinese,650,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,117,India
9170,2700007,Kaveri Restaurant And Caterers,1,Ranchi,"North Indian, Chinese, South Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good,370,India
9171,2700019,Yellow Sapphire,1,Ranchi,"Continental, North Indian, European",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,116,India
9172,2700002,Moti Mahal Delux Tandoori Trail,1,Ranchi,"North Indian, Chinese",1000,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,119,India
9173,2700008,Jungli Moon Dance Restaurant,1,Ranchi,"North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,26,India
9174,2700044,KFC,1,Ranchi,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,125,India
9175,2700059,Punjab Sweet House,1,Ranchi,Street Food,200,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,112,India
9176,2700242,Food Belle,1,Ranchi,"North Indian, Chinese",650,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,20,India
9177,2700085,Kaveri Restaurant And Caterers,1,Ranchi,"North Indian, Chinese, South Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,102,India
9178,2700241,OMG Cafe,1,Ranchi,"Cafe, Italian, Mexican, Chinese, North Indian",500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,19,India
9179,18388053,The Best,1,Ranchi,"North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,13,India
9180,2700011,7th Heaven,1,Ranchi,"South Indian, North Indian, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,92,India
9181,2700082,The Urban Brava,1,Ranchi,"Cafe, Fast Food, North Indian",1000,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,95,India
9182,2700032,Waterfront - Radisson Blu,1,Ranchi,"North Indian, Continental",2000,Indian Rupees(Rs.),No,No,No,No,4,3.4,Orange,Average,62,India
9183,2700049,Pizza Hut,1,Ranchi,Pizza,700,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,66,India
9184,2700036,Aroma - The Royal Retreat,1,Ranchi,"North Indian, South Indian, Chinese",1500,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,67,India
9185,96814,Saffron Mantra,1,Secunderabad,"North Indian, Chinese",850,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.4,Green,Very Good,494,India
9186,90499,Coffee Cup,1,Secunderabad,"Cafe, Continental",800,Indian Rupees(Rs.),Yes,No,No,No,2,4.6,Dark Green,Excellent,1408,India
9187,3800319,Level 5 - Terrace Restro & Cafe,1,Surat,"Chinese, North Indian, Italian, Mexican",900,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,201,India
9188,3800021,Wok On Fire,1,Surat,"Chinese, Thai, Asian",800,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,226,India
9189,18396610,Thalaivaa,1,Surat,South Indian,500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,70,India
9190,3800053,World Platter,1,Surat,"North Indian, Chinese, Thai, Mexican, Italian",800,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,191,India
9191,3800052,Golden Dragon,1,Surat,Chinese,800,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,197,India
9192,3800078,Mysore Cafe,1,Surat,South Indian,250,Indian Rupees(Rs.),No,No,No,No,1,4.0,Green,Very Good,279,India
9193,3800022,Coffee Culture - The Ristorante Lounge,1,Surat,"Cafe, Continental",650,Indian Rupees(Rs.),No,No,No,No,2,4.0,Green,Very Good,223,India
9194,3800238,Falafel Lovers,1,Surat,"Lebanese, Italian",650,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,479,India
9195,3800003,The Centre Court,1,Surat,"Italian, North Indian, Desserts, Continental",900,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,164,India
9196,3800020,Wok On Fire,1,Surat,"Chinese, Thai, Asian",800,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,209,India
9197,3800000,Leonardo Italian Mediterranean Dining,1,Surat,"Italian, Mexican, Mediterranean",1400,Indian Rupees(Rs.),No,No,No,No,3,4.2,Green,Very Good,319,India
9198,3800002,Kansar Gujarati Thali,1,Surat,Gujarati,550,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,153,India
9199,18362165,The Haus,1,Surat,"Cafe, Desserts",500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,28,India
9200,3800252,Black Pepper,1,Surat,"North Indian, Italian",1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,221,India
9201,3800018,Pizza Hut,1,Surat,Pizza,800,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,216,India
9202,3800016,The Sizzling Salsa,1,Surat,"Italian, Continental, Chinese, Mexican",1500,Indian Rupees(Rs.),No,No,No,No,4,4.1,Green,Very Good,204,India
9203,18439181,Global Local,1,Surat,Modern Indian,1500,Indian Rupees(Rs.),No,No,No,No,4,3.4,Orange,Average,47,India
9204,3800477,The Creamery,1,Surat,"Ice Cream, Desserts",250,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,87,India
9205,18367402,The Food Lab,1,Surat,"Italian, Lebanese, Mexican",900,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,66,India
9206,3800437,The Hog Spot,1,Surat,"North Indian, Italian, Mexican, Asian",800,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,87,India
9207,3200090,22nd Parallel,1,Vadodara,South Indian,400,Indian Rupees(Rs.),No,No,No,No,2,4.5,Dark Green,Excellent,344,India
9208,3200440,Kabir Kitchen,1,Vadodara,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,130,India
9209,18295781,Kaphi Pibama,1,Vadodara,"Cafe, Mexican, Italian, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,71,India
9210,3200265,VarieTea,1,Vadodara,"Cafe, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,145,India
9211,3200012,Barbeque Nation,1,Vadodara,"Mughlai, North Indian",1500,Indian Rupees(Rs.),No,No,No,No,4,4.3,Green,Very Good,332,India
9212,3200005,Little Italy,1,Vadodara,Italian,1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,202,India
9213,18275708,Meraki,1,Vadodara,"North Indian, Continental, Italian, Asian",1200,Indian Rupees(Rs.),No,No,No,No,3,4.0,Green,Very Good,93,India
9214,3200021,That Place,1,Vadodara,"Italian, Mexican, Continental",1500,Indian Rupees(Rs.),No,No,No,No,4,4.4,Green,Very Good,276,India
9215,3200584,Wok On Fire,1,Vadodara,"Thai, Chinese, Asian",800,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,107,India
9216,3200015,Mandap - Hotel Express Towers,1,Vadodara,Gujarati,600,Indian Rupees(Rs.),No,No,No,No,2,4.0,Green,Very Good,191,India
9217,3200032,Offside Lounge,1,Vadodara,"Continental, Chinese, Mexican, North Indian",800,Indian Rupees(Rs.),No,No,No,No,3,3.8,Yellow,Good,149,India
9218,3200002,Gazebo Garden Restaurant,1,Vadodara,North Indian,1000,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,82,India
9219,3200311,La Quello - Mediterranean Kitchen,1,Vadodara,"Mediterranean, Italian",1300,Indian Rupees(Rs.),No,No,No,No,3,4.6,Dark Green,Excellent,321,India
9220,3200497,El Amigos Kitchen,1,Vadodara,"North Indian, Thai, Italian, Chinese, Mexican",800,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,96,India
9221,3200560,Mr Toasties,1,Vadodara,Fast Food,300,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,50,India
9222,3200269,The Yellow Chilli,1,Vadodara,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,243,India
9223,3200590,Coffee Culture,1,Vadodara,Cafe,600,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,92,India
9224,3200537,Freshco - The Health Cafí©,1,Vadodara,Cafe,700,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,132,India
9225,3200024,Pizza Hut,1,Vadodara,"Pizza, Italian",600,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,269,India
9226,3200034,Tomato's,1,Vadodara,"North Indian, Mughlai, Mexican, Thai",1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,395,India
9227,3900021,Open Hand Shop & Cafe,1,Varanasi,Cafe,450,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,59,India
9228,3900059,Pizzeria Vaatika Cafe,1,Varanasi,"Pizza, Chinese",700,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,149,India
9229,3900158,Aman Restaurant,1,Varanasi,"Chinese, North Indian",650,Indian Rupees(Rs.),No,No,No,No,3,3.2,Orange,Average,60,India
9230,3900007,Blue Lassi,1,Varanasi,Beverages,300,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,96,India
9231,3900232,Kerala Cafe,1,Varanasi,South Indian,300,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,125,India
9232,3900250,Baati Chokha,1,Varanasi,North Indian,450,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,68,India
9233,3900245,Deena Chat Bhandar,1,Varanasi,Street Food,0,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,78,India
9234,3900004,Dosa Cafe,1,Varanasi,South Indian,450,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,48,India
9235,3900032,Kashi Chat Bhandar,1,Varanasi,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,158,India
9236,3900058,Chrystal Bowl Restaurant,1,Varanasi,North Indian,800,Indian Rupees(Rs.),No,No,No,No,3,3.3,Orange,Average,96,India
9237,3900070,Flavours Cafe,1,Varanasi,"North Indian, Cafe",400,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,85,India
9238,3900057,Ming Garden,1,Varanasi,Chinese,600,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,172,India
9239,3900067,Burger King,1,Varanasi,"North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,96,India
9240,3900050,Tandoor Villa,1,Varanasi,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,3,3.6,Yellow,Good,63,India
9241,3900009,eastWEST - Radisson Hotel,1,Varanasi,"Cafe, North Indian, Continental",600,Indian Rupees(Rs.),No,No,No,No,3,3.3,Orange,Average,34,India
9242,3900010,The Great Kabab Factory - Radisson Hotel,1,Varanasi,"North Indian, Mughlai",1100,Indian Rupees(Rs.),No,No,No,No,4,3.3,Orange,Average,67,India
9243,3900055,I:ba Cafe & Restaurant,1,Varanasi,"Japanese, American, North Indian, Fast Food",1000,Indian Rupees(Rs.),No,No,No,No,4,3.5,Yellow,Good,83,India
9244,18346996,3Cherryz Sky Lounge & Cafe,1,Varanasi,"Cafe, North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,3,3.2,Orange,Average,26,India
9245,18246202,VNS Live Studio,1,Varanasi,"Chinese, North Indian",0,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,109,India
9246,3900238,Singh's Delight Restaurant,1,Varanasi,"Chinese, North Indian",700,Indian Rupees(Rs.),No,No,No,No,3,3.5,Yellow,Good,57,India
9247,2800013,Pizza Hut,1,Vizag,"Pizza, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,4.6,Dark Green,Excellent,289,India
9248,2800012,Pizza Hut,1,Vizag,"Pizza, Fast Food",600,Indian Rupees(Rs.),No,No,No,No,2,4.3,Green,Very Good,230,India
9249,2800294,Sri Sairam Parlour,1,Vizag,"South Indian, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good,270,India
